timeH,eventCode,eAvailableMWh,eSourceUsedMWh,eElectricityInputMWh,eHydrogenInputMWh,eFlexibleComputeInputMWh,eCableReceivedMWh,h2DeliveredKg,eComputeServiceMWhCS,eCurtailmentMWh,ensMWh,outputRevenueCNY,operatingCostCNY,economicNetCostCNY,exitflag,auditPass,strategyId,realizedElectricityShare,realizedHydrogenShare,realizedComputeShare,ratioActive
32,NORMAL,103.495924044676,103.495924044676,40.1260502027957,23.1496443477667,13.88978660866,36.915966186572,0,17.8681730886958,0,0,27623.8343715138,3497.14686238346,-35691.3151945745,1,1,mix_E50_H30_C20,0.52,0.3,0.18,1
33,NORMAL,99.4747257814166,99.4747257814166,38.0042978160558,21.9255564323399,13.1553338594039,34.9639539907714,0,17.2363588034172,0,0,26605.2028383863,3341.25508482315,-34217.0705370959,1,1,mix_E50_H30_C20,0.52,0.3,0.18,1
34,NORMAL,111.328,111.328,44.131750260868,25.4606251505008,15.2763750903005,40.6012102399986,0,19.2872560961911,0,0,29660.063734495,3796.2656196363,-38582.8985071117,1,1,mix_E50_H30_C20,0.52,0.3,0.18,1
35,NORMAL,129.11085859082,122.184928817124,49.6004840350335,28.6156638663655,17.1693983198193,45.6324453122309,0,21.0409454225665,6.9259297736958,0,32348.1530236864,4207.9195298792,-42435.4638487504,1,1,mix_E50_H30_C20,0.52,0.3,0.18,1
36,NORMAL,139.385415331254,123.809289571892,50.4199928589781,29.0884574186412,17.4530744511847,46.3863934302598,0,21.3521490135898,15.5761257593619,0,32775.1761416884,4269.55554597799,-43037.0395210701,1,1,mix_E50_H30_C20,0.52,0.3,0.18,1
37,NORMAL,139.082227758567,121.596466375574,49.3036468070518,28.444411619453,17.0666469716718,45.3593550624876,0,20.929026817543,17.4857613829921,0,32193.881231267,4185.59218937665,-42217.9686883178,1,1,mix_E50_H30_C20,0.52,0.3,0.18,1
38,NORMAL,137.803470774166,122.070338834397,49.5427355243705,28.5823474179061,17.1494084507437,45.5793166824209,0,21.0200622969703,15.7331319397693,0,32318.5851541567,4203.57369517784,-42393.5982613712,1,1,mix_E50_H30_C20,0.52,0.3,0.18,1
39,NORMAL,123.966633421327,120.002688803116,48.4996295728701,27.9805555228097,16.7883333136858,44.6196592070405,0,20.6247016140389,3.96394461821146,0,31775.428121554,4125.11885145133,-41628.2651381119,1,1,mix_E50_H30_C20,0.52,0.3,0.18,1
40,NORMAL,100.171470774166,100.171470774166,38.1613393459993,20.5484134939996,14.6774382099997,35.1084321983193,0,18.6959302075649,0,0,27387.0006951774,3270.28598108133,-34381.8724856273,1,1,mix_E50_H30_C20,0.52,0.28,0.2,1
41,NORMAL,79.9974153312537,79.9974153312537,27.7486919680086,16.0088607507742,9.60531645046453,25.5287966105679,0,13.8078945506943,0,0,28131.8011738993,2586.9310902733,-33542.250581987,1,1,mix_E50_H30_C20,0.52,0.3,0.18,1
42,NORMAL,70.756,70.756,23.0395425002861,13.2920437501651,7.97522625009906,21.1963791002633,0,12.4456192317116,0,0,24764.564658019,2234.60481813595,-29170.128251979,1,1,mix_E50_H30_C20,0.52,0.3,0.18,1
43,NORMAL,81.34,81.34,28.5926165376739,16.4957403101965,9.89744418611789,26.30520721466,0,14.1564427414119,0,0,28787.4498437952,2643.80001912432,-34384.2556939181,1,1,mix_E50_H30_C20,0.52,0.3,0.18,1
44,NORMAL,111.328,111.328,48.6408384479062,28.0620221814843,16.8372133088906,44.7495713720737,0,20.6799421363585,0,0,43484.7053188649,24214.4791853302,-30149.6678026605,1,1,mix_E50_H30_C20,0.52,0.3,0.18,1
45,NORMAL,186.9448,129.770381090684,48.8048892605733,28.1566668811,16.89400012866,44.9004981197275,0,20.7425160919811,57.1744189093157,0,43609.5668802216,4331.33036417497,-56483.3821609052,1,1,mix_E50_H30_C20,0.52,0.3,0.18,1
46,NORMAL,364.5796,115.962452397316,46.6431012303431,26.9094814790441,16.1456888874265,42.9116531319157,0,19.9226733376871,248.617147602684,0,30809.5317963332,3978.27996527333,-40274.1423497439,1,1,mix_E50_H30_C20,0.52,0.3,0.18,1
47,NORMAL,576.31054904882,122.772652993544,50.0788577497984,28.8916487018068,17.3349892210841,46.0725491298145,0,21.2265358273931,453.537896055276,0,32599.3856004298,4236.68910807106,-42795.7977286321,1,1,mix_E50_H30_C20,0.52,0.3,0.18,1
0,NORMAL,327.969049616543,182.753694424829,37.6784492731632,26.9131780522595,25.1189661821088,34.6641733313102,0,28.4100252847013,145.215355191714,0,27924.4142418651,105314.332707995,42084.1812887106,1,1,mix_E40_H30_C30,0.42,0.3,0.28,1
1,NORMAL,314.917570879358,111.425206237171,35.6381229757937,25.4558021255669,23.7587486505291,32.7870731377302,0,26.9921174100288,203.492364642187,0,26764.9562580697,3797.91239389059,-35683.7348678972,1,1,mix_E40_H30_C30,0.42,0.3,0.28,1
2,NORMAL,291.840438733695,117.734915400452,38.2063705134376,27.2902646524554,25.470913675625,35.1498608723626,0,28.7768026959885,174.105523333243,0,28224.3679573613,4037.20537659445,-37820.2769993618,1,1,mix_E40_H30_C30,0.42,0.3,0.28,1
3,NORMAL,232.456082987042,115.972405364915,37.4889718319996,26.7778370228569,24.9926478879998,34.4898540854397,0,28.2782274467867,116.483677622127,0,27816.6787038989,3970.36284360267,-37223.4421236082,1,1,mix_E40_H30_C30,0.42,0.3,0.28,1
4,NORMAL,189.034659350842,114.371104443139,36.8371906640243,26.3122790457316,24.5581271093495,33.8902154109023,0,27.8252517116369,74.6635549077031,0,27446.277554435,3909.63411387706,-36681.1957346737,1,1,mix_E40_H30_C30,0.42,0.3,0.28,1
5,NORMAL,158.383746939714,117.117448073993,37.9550373297196,27.1107409497997,25.3033582198131,34.918634343342,0,28.6020192320982,41.2662988657204,0,28081.4818584512,4013.78798427886,-37611.1254989093,1,1,mix_E40_H30_C30,0.42,0.3,0.28,1
6,NORMAL,149.704634262795,114.885670666753,37.0466322460618,26.4618801757584,24.6977548307078,34.0829016663768,0,27.9707132236934,34.8189635960418,0,27565.2530117771,3929.14868927577,-36855.3913012667,1,1,mix_E40_H30_C30,0.42,0.3,0.28,1
7,NORMAL,158.133331487122,123.673079916905,40.6233860985549,29.0167043561107,27.0822573990366,37.3735152106706,0,30.4561964619595,34.460251570217,0,34082.5637068212,4262.40761289486,-44315.7300861634,1,1,mix_E40_H30_C30,0.42,0.3,0.28,1
8,NORMAL,179.434951368027,117.016811301048,37.9140705276037,27.0814789482883,25.2760470184024,34.8809448853954,0,28.5734233313494,62.4181400669797,0,32243.851824417,4009.97117967621,-41762.6941549303,1,1,mix_E40_H30_C30,0.42,0.3,0.28,1
9,NORMAL,204.820843804893,87.9731930360618,25.6956287189563,18.3540205135402,17.1304191459709,23.6399784214398,0,20.994943402635,116.847650768831,0,24407.8639330358,2891.0310933686,-30685.760473347,1,1,mix_E40_H30_C30,0.42,0.3,0.28,1
10,NORMAL,233.9947898688,89.2645502711788,26.2132568124941,18.7237548660672,17.4755045416628,24.1161962674946,0,21.3729967964191,144.730239597621,0,24768.3290545076,2939.65320431798,-31182.3078389455,1,1,mix_E40_H30_C30,0.42,0.3,0.28,1
11,NORMAL,254.1043898688,87.3230329833257,25.4350148091626,18.1678677208304,16.9566765394417,23.4002136244296,0,20.8045262461843,166.781356885474,0,24226.3400278868,2866.55114800378,-30435.7220939529,1,1,mix_E40_H30_C30,0.42,0.3,0.28,1
12,NORMAL,221.578,86.7694062140447,25.3573997633948,18.1124284024248,16.9049331755965,23.3288077823232,0,20.7478050269866,134.808593785955,0,24172.2733151297,2852.06065217392,-30368.4506318261,1,1,mix_E40_H30_C30,0.42,0.3,0.28,1
13,NORMAL,196.9996,85.7432479574453,24.9460719527883,17.8186228234202,16.6307146351922,22.9503861965652,0,20.4473351823884,111.256352042555,0,23885.8066219577,2813.42370288628,-29973.8474826119,1,1,mix_E40_H30_C30,0.42,0.3,0.28,1
14,NORMAL,159.0148,85.3209796776251,24.7768080991827,17.6977200708448,16.5178720661218,22.7946634512481,0,20.3236729604568,73.6938203223749,0,23767.9153226777,2797.52440679817,-29811.457345493,1,1,mix_E40_H30_C30,0.42,0.3,0.28,1
15,NORMAL,135.436,89.4345234819763,26.4256848541925,18.875489181566,17.6171232361283,24.3116300658571,0,21.5280014710202,46.0014765180237,0,24916.1875592186,2952.4074352108,-31393.2124507511,1,1,mix_E40_H30_C30,0.42,0.3,0.28,1
16,NORMAL,124.074470669534,87.1976557693295,25.3847511422964,18.1319651016403,16.9231674281976,23.3539710509127,0,20.7676630881262,36.8768149002041,0,24191.2611223917,2861.83012535208,-30387.4287120743,1,1,mix_E40_H30_C30,0.42,0.3,0.28,1
17,NORMAL,115.865415331254,90.6507871291902,26.7689082270561,19.1206487336115,17.8459388180374,24.6273955688916,0,21.7786313530697,25.2146282020636,0,31558.3009292477,2991.84735378057,-38118.3577164786,1,1,mix_E40_H30_C30,0.42,0.3,0.28,1
18,NORMAL,111.446227758567,86.4109626655341,25.0694092979689,17.9067209271207,16.7129395319793,23.0638565541314,0,20.5372747591779,25.0352650930325,0,29968.2284431504,2832.2094461048,-36081.4938163717,1,1,mix_E40_H30_C30,0.42,0.3,0.28,1
19,NORMAL,110.167470774166,87.3515114290641,25.4464184387644,18.176013170546,16.9642789591763,23.4107049636632,0,20.8126154564419,22.8159593451023,0,30320.9448056921,2867.62290247438,-36533.3242551058,1,1,mix_E40_H30_C30,0.42,0.3,0.28,1
20,NORMAL,109.854633421327,86.1711070698117,24.9732624216693,17.8380445869067,16.6488416144462,22.9754014279358,0,20.4669892447738,23.6835263515157,0,29878.2435077071,2823.1782811562,-35966.2321190059,1,1,mix_E40_H30_C30,0.42,0.3,0.28,1
21,NORMAL,120.438633421327,90.5891039609639,26.7441771736562,19.1029836954687,17.8294514491041,24.6046429997637,0,21.7604414875761,29.8495294603636,0,31535.0994036415,2989.52460051821,-38088.654204277,1,1,mix_E40_H30_C30,0.42,0.3,0.28,1
22,NORMAL,135.451470774166,115.57698111247,37.3279935040044,26.6628525028603,24.8853290026696,34.3417540236841,0,28.165565870142,19.8744896616964,0,31845.8143835973,23955.3653006008,-21210.1337224383,1,1,mix_E40_H30_C30,0.42,0.3,0.28,1
23,NORMAL,149.660359508325,116.238647543928,37.5973110585249,26.8552221846607,25.0648740390166,34.5895261738429,0,28.3526714970511,33.421711964397,0,32028.565171109,3980.45865893409,-41463.8912780191,1,1,mix_E40_H30_C30,0.42,0.3,0.28,1
24,NORMAL,176.716251931771,114.489941003599,37.0320624094404,26.4514731496003,24.6880416062936,34.0694974166852,0,27.9598413090345,62.2263109281721,0,27556.6000345217,3920.59247911021,-36850.0956040757,1,1,mix_E40_H30_C30,0.42,0.3,0.28,1
25,NORMAL,211.253226442193,119.569136924012,39.099472401007,27.9281945721478,26.0663149340046,35.9715146089264,0,29.3969618001567,91.6840895181804,0,28731.6444062207,4113.21964181858,-38570.2232154522,1,1,mix_E40_H30_C30,0.42,0.3,0.28,1
26,NORMAL,234.917611746144,119.718210041314,39.1601665939407,27.9715475671005,26.1067777292938,36.0273532664255,0,29.4396308649004,115.19940170483,0,28766.3802163923,4118.87391519746,-38620.9621582139,1,1,mix_E40_H30_C30,0.42,0.3,0.28,1
27,NORMAL,235.344559933185,116.769344741538,37.9599014392656,27.1142153137612,25.3066009595104,34.9231093241244,0,28.6060232724128,118.575215191647,0,28084.5578739962,4007.04012009347,-37622.6850306029,1,1,mix_E40_H30_C30,0.42,0.3,0.28,1
28,NORMAL,209.956409748643,117.62108988845,38.3066053337582,27.3618609526844,25.5377368891721,35.2420769070576,0,28.8474401693405,92.335319860193,0,28281.8185423641,4039.34294158432,-37911.3566403804,1,1,mix_E40_H30_C30,0.42,0.3,0.28,1
29,NORMAL,173.53876448071,118.857263892711,38.8097840879165,27.7212743485118,25.8731893919443,35.7050013608832,0,29.197608496443,54.6815005879988,0,28568.0045748335,4086.22507739255,-38330.208958843,1,1,mix_E40_H30_C30,0.42,0.3,0.28,1
30,NORMAL,149.387038948077,119.723727943209,39.1624792574513,27.9731994696081,26.1083195049675,36.0294809168552,0,29.4432080154366,29.6633110048682,0,28768.6794277636,4119.08611679316,-38623.8743917892,1,1,mix_E40_H30_C30,0.42,0.3,0.28,1
31,NORMAL,119.828151936921,115.681759476293,37.5172866490428,26.7980618921734,25.0115244326952,34.5159037171194,0,28.3003241298793,4.14639246062771,0,31975.8874031026,3965.79683515924,-41397.3203594184,1,1,mix_E40_H30_C30,0.42,0.3,0.28,1
32,NORMAL,103.495924044676,85.3679209957555,24.7957408063267,17.7112434330905,16.5304938708845,22.8120815418206,0,20.3398361167673,18.1280030489208,0,23782.2674134391,2799.29697929183,-29830.7925895541,1,1,mix_E40_H30_C30,0.42,0.3,0.28,1
33,NORMAL,99.4747257814166,86.6642424476465,25.3153760050924,18.0824114322089,16.8769173367283,23.290145924685,0,20.719768829765,12.8104833337701,0,24144.3369477691,2848.1067621594,-30329.4728880484,1,1,mix_E40_H30_C30,0.42,0.3,0.28,1
34,NORMAL,111.328,88.1933336125893,25.9283153279886,18.5202252342776,17.2855435519924,23.8540501017495,0,21.167875948036,23.1346663874107,0,24571.3960106478,2905.68080506791,-30917.6720074843,1,1,mix_E40_H30_C30,0.42,0.3,0.28,1
35,NORMAL,129.11085859082,88.1186623095463,25.754097479729,18.3957839140921,17.1693983198193,23.6937696813507,0,21.0409454225665,40.9921962812737,0,24450.2297965695,2896.51528775024,-30743.5054512827,1,1,mix_E40_H30_C30,0.42,0.3,0.28,1
36,NORMAL,139.385415331254,89.1801735973191,26.1796116767771,18.6997226262693,17.4530744511847,24.0852427426349,0,21.3521490135898,50.2052417339347,0,24746.7618941435,2936.48402843648,-31151.9043177239,1,1,mix_E40_H30_C30,0.42,0.3,0.28,1
37,NORMAL,139.082227758567,87.7340715905114,25.5999704575077,18.285693183934,17.0666469716718,23.551972820907,0,20.929026817543,51.3481561680552,0,24343.223624298,2882.03612872355,-30595.9815539921,1,1,mix_E40_H30_C30,0.42,0.3,0.28,1
38,NORMAL,137.803470774166,88.0437347654614,25.7241126761155,18.3743661972253,17.1494084507437,23.6661836620263,0,21.0200622969703,49.7597360087051,0,24429.8572668146,2893.69628576702,-30715.2524968713,1,1,mix_E40_H30_C30,0.42,0.3,0.28,1
39,NORMAL,123.966633421327,86.692503656914,25.1824999705287,17.9874999789491,16.7883333136858,23.1678999728864,0,20.6247016140389,37.2741297644134,0,24052.7947972586,2842.8204787455,-30195.8030908047,1,1,mix_E40_H30_C30,0.42,0.3,0.28,1
40,NORMAL,100.171470774166,87.7918588994556,25.6231832536209,18.3022737525863,17.0821221690806,23.5733285933312,0,20.9470036314146,12.3796118747108,0,24359.9001093065,2884.21410478235,-30618.7630456259,1,1,mix_E40_H30_C30,0.42,0.3,0.28,1
41,NORMAL,79.9974153312537,79.9974153312537,22.4124050510839,16.0088607507742,14.9416033673893,20.6194126469972,0,18.8033910496819,0,0,27585.7313659792,2586.9310902733,-32996.180774067,1,1,mix_E40_H30_C30,0.42,0.3,0.28,1
42,NORMAL,70.756,70.756,18.6088612502311,13.2920437501651,12.4059075001541,17.1201523502126,0,16.5934194141108,0,0,24311.2041641872,2234.60481813595,-28716.7677581472,1,1,mix_E40_H30_C30,0.42,0.3,0.28,1
43,NORMAL,81.34,81.34,23.0940364342751,16.4957403101965,15.3960242895167,21.2465135195331,0,19.304053593601,0,0,28224.865178911,2643.80001912432,-33821.671029034,1,1,mix_E40_H30_C30,0.42,0.3,0.28,1
44,NORMAL,111.328,86.5152142229128,25.2558199633359,18.0398714023828,16.8372133088906,23.235354366269,0,20.6799421363585,24.8127857770872,0,30145.8907752661,2842.50350778642,-36315.3786885044,1,1,mix_E40_H30_C30,0.42,0.3,0.28,1
45,NORMAL,186.9448,86.7276769765518,25.34100019299,18.1007144235643,16.89400012866,23.3137201775508,0,20.7425160919811,100.217123023448,0,30225.764556072,2850.50387390615,-36417.646820131,1,1,mix_E40_H30_C30,0.42,0.3,0.28,1
46,NORMAL,364.5796,83.9273553984537,24.2185333311397,17.2989523793855,16.1456888874265,22.2810506646486,0,19.9226733376871,280.652244601546,0,23382.514908117,2745.06698339358,-29279.306115306,1,1,mix_E40_H30_C30,0.42,0.3,0.28,1
47,NORMAL,576.31054904882,88.3778331104411,26.0024838316261,18.5732027368758,17.3349892210841,23.922285125096,0,21.2265358273931,487.932715938379,0,24625.2905587311,2912.63697890893,-30991.0758031408,1,1,mix_E40_H30_C30,0.42,0.3,0.28,1
0,NORMAL,327.969049616543,159.145643501795,21.152813627039,19.830762775349,25.1189661821088,19.4605885368759,0,28.4100252847013,168.823406114749,0,24275.5538912009,24405.5246317713,-31637.6777059488,1,1,mix_E30_H30_C40,0.32,0.3,0.38,1
1,NORMAL,314.917570879358,89.095555249832,20.0073672846561,18.7569068293651,23.7587486505291,18.4067779018836,0,26.9921174100288,225.822015629526,0,23313.6854014665,2938.31719805244,-29745.5615745748,1,1,mix_E30_H30_C40,0.32,0.3,0.38,1
2,NORMAL,291.840438733695,93.7960867579472,21.4491904636842,20.108616059704,25.470913675625,19.7332552265895,0,28.7768026959885,198.044351975748,0,24524.3826023757,23115.6637856964,-11454.1715461704,1,1,mix_E30_H30_C40,0.32,0.3,0.38,1
3,NORMAL,232.456082987042,92.4830746431106,21.0464403267366,19.7310378063156,24.9926478879998,19.3627251005977,0,28.2782274467867,139.973008343931,0,24186.1677475368,3066.1249827707,-30976.872642996,1,1,mix_E30_H30_C40,0.32,0.3,0.38,1
4,NORMAL,189.034659350842,91.2901579117954,20.6805280920838,19.3879950863286,24.5581271093495,19.0260858447171,0,27.8252517116369,97.7445014390466,0,23878.8864585506,3021.11728193064,-30543.2287617578,1,1,mix_E30_H30_C40,0.32,0.3,0.38,1
5,NORMAL,158.383746939714,93.3360963636427,21.2844265691687,20,25.3033582198131,19.5816724436352,0,28.6020192320982,65.047650576071,0,24400.6110025215,3099.76754996089,-31292.0359838272,1,1,mix_E30_H30_C40,0.319644611044196,0.300355388955804,0.38,1
6,NORMAL,149.704634262795,91.6734950739822,20.7981093311224,19.4982274979272,24.6977548307079,19.1342605846326,0,27.9707132236934,58.0311391888123,0,23977.5791521585,3035.58010480438,-30682.5262948654,1,1,mix_E30_H30_C40,0.32,0.3,0.38,1
7,NORMAL,158.133331487122,98.2198304817198,22.8061114939256,21.3807295255552,27.0822573990366,20.9816225744115,0,30.4561964619595,59.9135010054018,0,28181.4823577679,23282.5673572025,-15579.8642580032,1,1,mix_E30_H30_C40,0.32,0.3,0.38,1
8,NORMAL,179.434951368027,93.2611280130753,21.2398661879198,20,25.2760470184024,19.5406768928862,0,28.5734233313494,86.1738233549519,0,26721.3553471137,3098.26818294955,-33614.2796954307,1,1,mix_E30_H30_C40,0.319320071905755,0.300679928094245,0.38,1
9,NORMAL,204.820843804893,71.8731750417282,14.4256161229228,13.5240151152402,17.1304191459709,13.271566833089,0,20.994943402635,132.947668763164,0,20675.2357612295,2271.24988278525,-25160.0378190504,1,1,mix_E30_H30_C40,0.32,0.3,0.38,1
10,NORMAL,233.9947898688,72.8402038974356,14.7162143508739,13.7964509539443,17.4755045416628,13.538917202804,0,21.3729967964192,161.154585971365,0,20960.508591219,2307.38675081827,-25545.2717268524,1,1,mix_E30_H30_C40,0.32,0.3,0.38,1
11,NORMAL,254.1043898688,71.3863069124218,14.2793065595298,13.3868498995592,16.9566765394417,13.1369620347674,0,20.8045262461842,182.718082956378,0,20531.5694556084,2253.0559717601,-24966.0432205314,1,1,mix_E30_H30_C40,0.32,0.3,0.38,1
12,NORMAL,221.578,70.8813111241984,14.2357332005023,13.3459998754709,16.9049331755965,13.0968745444621,0,20.7478050269866,150.696688875802,0,20488.7773494997,2240.43755882619,-24915.4625045779,1,1,mix_E30_H30_C40,0.32,0.3,0.38,1
13,NORMAL,196.9996,70.1128770597084,14.0048123243724,13.1295115540991,16.6307146351922,12.8844273384226,0,20.4473351823884,126.886722940292,0,20262.0614330263,2211.72187868486,-24609.3134432661,1,1,mix_E30_H30_C40,0.32,0.3,0.38,1
14,NORMAL,159.0148,69.7966638260068,13.9097870030499,13.0404253153593,16.5178720661218,12.7970040428059,0,20.3236729604568,89.2181361739932,0,20168.7579356385,2199.90524417484,-24483.3226922315,1,1,mix_E30_H30_C40,0.32,0.3,0.38,1
15,NORMAL,135.436,72.8770768314797,14.8354721988449,13.9082551864171,17.6171232361283,13.6486344229373,0,21.5280014710202,62.5589231685203,0,21077.5091277675,2315.01719547158,-25710.4946993699,1,1,mix_E30_H30_C40,0.32,0.3,0.38,1
16,NORMAL,124.074470669534,71.292423224031,14.2510883605874,13.3603953380507,16.9231674281976,13.1110012917404,0,20.7676630881262,52.7820474455027,0,20503.7920090897,2249.54731392888,-24928.5588009758,1,1,mix_E30_H30_C40,0.32,0.3,0.38,1
17,NORMAL,115.865415331254,73.8782882400573,15.0281590046631,14.0888990668716,17.8459388180374,13.82590628429,0,21.7786313530697,41.9871270911965,0,24861.3775727947,2346.17853094613,-29553.4441983834,1,1,mix_E30_H30_C40,0.32,0.3,0.38,1
18,NORMAL,111.446227758567,70.7033127294633,14.0740543427194,13.1944259462994,16.7129395319793,12.9481299953018,0,20.5372747591779,40.7429150291032,0,23696.4779766761,2227.53271243757,-28060.3477626893,1,1,mix_E30_H30_C40,0.32,0.3,0.38,1
19,NORMAL,110.167470774166,71.4076402268308,14.2857085972011,13.392851809876,16.9642789591763,13.142851909425,0,20.8126154564419,38.7598305473357,0,23954.8759120644,2253.85266951047,-28391.5512913135,1,1,mix_E30_H30_C40,0.32,0.3,0.38,1
20,NORMAL,109.854633421327,70.5236995374375,14.0200771490073,13.1438223271944,16.6488416144462,12.8984709770868,0,20.4669892447738,39.33093388389,0,23630.5466281807,2220.82062004557,-27975.8489815231,1,1,mix_E30_H30_C40,0.32,0.3,0.38,1
21,NORMAL,120.438633421327,73.8321007193246,15.0142749045087,14.0758827229769,17.8294514491041,13.813132912148,0,21.7604414875762,46.6065327020028,0,24844.3631493198,2344.45229323834,-29531.653572721,1,1,mix_E30_H30_C40,0.32,0.3,0.38,1
22,NORMAL,135.451470774166,92.1885140046979,20.9560665285639,19.6463123705286,24.8853290026696,19.2795812062787,0,28.165565870142,43.2629567694686,0,26423.4321693314,3055.01025361607,-33182.926386883,1,1,mix_E30_H30_C40,0.32,0.3,0.38,1
23,NORMAL,149.660359508325,92.6814351012434,21.1072623486455,19.7880584518552,25.0648740390166,19.4186813607539,0,28.3526714970511,56.9789244070819,0,26567.0610383969,3073.60764480262,-33378.7684842164,1,1,mix_E30_H30_C40,0.32,0.3,0.38,1
24,NORMAL,176.716251931771,91.2868943811421,20.7899297737209,19.4905591628634,24.6880416062936,19.1267353918232,0,27.9598413090345,85.4293575506286,0,23970.3371485548,3027.37532059839,-30679.6582848669,1,1,mix_E30_H30_C40,0.32,0.3,0.38,1
25,NORMAL,211.253226442193,95.0707206326545,21.9505809970565,20.5786696847405,26.0663149340046,20.194534517292,0,29.3969618001567,116.182505809538,0,24945.1691842284,23170.1363414282,-12055.3053856792,1,1,mix_E30_H30_C40,0.32,0.3,0.38,1
26,NORMAL,234.917611746144,95.1817648070155,21.9846549299316,20.6106139968109,26.1067777292938,20.2258825355371,0,29.4396308649004,139.735846939128,0,24974.0272409791,3174.32666462433,-32095.9312078425,1,1,mix_E30_H30_C40,0.32,0.3,0.38,1
27,NORMAL,235.344559933185,92.9849453435016,21.2897173549907,20,25.3066009595104,19.5865399665914,0,28.6060232724128,142.359614589683,0,24403.7812281883,3092.74452955807,-31302.2292298967,1,1,mix_E30_H30_C40,0.319683098012265,0.300316901987735,0.38,1
28,NORMAL,209.956409748643,93.6194574738145,21.5054626435134,20.1613712282938,25.5377368891721,19.7850256320323,0,28.8474401693405,116.336952274828,0,24572.126236358,23115.3836764981,-11528.5496416709,1,1,mix_E30_H30_C40,0.32,0.3,0.38,1
29,NORMAL,173.53876448071,94.5403565694547,21.7879489616373,20.426202151535,25.8731893919444,20.0449130447064,0,29.197608496443,78.9984079112548,0,24809.583378951,3150.12908894366,-31863.5602089352,1,1,mix_E30_H30_C40,0.32,0.3,0.38,1
30,NORMAL,149.387038948077,95.1858336716228,21.9859532673411,20.6118311881322,26.1083195049675,20.2270770059538,0,29.4432080154366,54.2012052764542,0,24976.1024891472,3174.48308453802,-32098.4580957389,1,1,mix_E30_H30_C40,0.32,0.3,0.38,1
31,NORMAL,119.828151936921,92.1746876410531,21.0623363643749,19.7459403416015,25.0115244326952,19.3773494552249,0,28.3003241298793,27.6534642958676,0,26526.0078688206,3060.8760180246,-33329.4064339881,1,1,mix_E30_H30_C40,0.32,0.3,0.38,1
32,NORMAL,103.495924044676,69.8317425456761,13.9204158912711,13.0503898980667,16.5304938708845,12.8067826199694,0,20.3398361167673,33.6641814990002,0,20180.3598015726,2201.22115782269,-24498.586547734,1,1,mix_E30_H30_C40,0.32,0.3,0.38,1
33,NORMAL,99.4747257814166,70.8024780334281,14.2121409151396,13.3238821079434,16.8769173367283,13.0751696419284,0,20.719768829765,28.6722477479884,0,20466.9454859767,2237.49728618912,-24885.5217700056,1,1,mix_E30_H30_C40,0.32,0.3,0.38,1
34,NORMAL,111.328,71.9475220035739,14.5562472016778,13.6464817515729,17.2855435519924,13.3917474255436,0,21.167875948036,39.3804779964262,0,20804.9670472137,2280.28716951494,-25341.9112054178,1,1,mix_E30_H30_C40,0.32,0.3,0.38,1
35,NORMAL,129.11085859082,71.9820097533251,14.4584406903741,13.5547881472258,17.1693983198193,13.3017654351442,0,21.0409454225665,57.128848837495,0,20709.1082679352,2275.32380463652,-25205.2093682717,1,1,mix_E30_H30_C40,0.32,0.3,0.38,1
36,NORMAL,139.385415331254,72.7769081356793,14.6973258536292,13.7787429877774,17.4530744511847,13.5215397853389,0,21.3521490135898,66.6085071955745,0,20943.8288295169,2305.02909907471,-25522.1034319283,1,1,mix_E30_H30_C40,0.32,0.3,0.38,1
37,NORMAL,139.082227758567,71.6939898502184,14.3719132393025,13.4736686618461,17.0666469716718,13.2221601801583,0,20.929026817543,67.3882379083482,0,20624.4910736285,2264.56220525629,-25090.8297535221,1,1,mix_E30_H30_C40,0.32,0.3,0.38,1
38,NORMAL,137.803470774166,71.925869680176,14.4416071164157,13.5390066716397,17.1494084507437,13.2862785471024,0,21.0200622969703,65.8776010939905,0,20693.091425442,2273.228039204,-25183.4045031607,1,1,mix_E30_H30_C40,0.32,0.3,0.38,1
39,NORMAL,123.966633421327,70.9139949034499,14.1375438431038,13.2539473529099,16.7883333136858,13.0065403356555,0,20.6247016140389,53.0526385178776,0,20394.7053278554,2235.41598641116,-24780.4263315539,1,1,mix_E30_H30_C40,0.32,0.3,0.38,1
40,NORMAL,100.171470774166,71.7372328006957,14.3849449844889,13.4858859229583,17.0821221690806,13.2341493857298,0,20.9470036314146,28.4342379734708,0,20637.79559457,2266.18028628262,-25108.6194438361,1,1,mix_E30_H30_C40,0.32,0.3,0.38,1
41,NORMAL,79.9974153312537,69.2798336337272,13.6464919909507,12.7935862415162,16.2052092392539,12.5547726316746,0,19.9862994665775,10.7175816975266,0,23177.108764927,2174.35044835372,-27393.9174817909,1,1,mix_E30_H30_C40,0.32,0.3,0.38,1
42,NORMAL,70.756,70.756,14.1781800001761,13.2920437501651,16.8365887502091,13.043925600162,0,20.74121959651,0,0,23857.8436703555,2234.60481813595,-28263.4072643153,1,1,mix_E30_H30_C40,0.32,0.3,0.38,1
43,NORMAL,81.34,70.2286678276386,14.0398300357206,13.1623406584881,16.6722981674182,12.916643632863,0,20.4988640975327,11.1113321723614,0,23657.7511011414,2216.06168321665,-28017.0634019783,1,1,mix_E30_H30_C40,0.32,0.3,0.38,1
