timeH,eventCode,eAvailableMWh,eSourceUsedMWh,eElectricityInputMWh,eHydrogenInputMWh,eFlexibleComputeInputMWh,eCableReceivedMWh,h2DeliveredKg,eComputeServiceMWhCS,eCurtailmentMWh,ensMWh,outputRevenueCNY,operatingCostCNY,economicNetCostCNY,exitflag,auditPass,strategyId,realizedElectricityShare,realizedHydrogenShare,realizedComputeShare,ratioActive,pSourceAvailableMW,pSourceUsedMW,pCurtailmentMW,pBessChargeMW,pBessDischargeMW,bessSOC,pElectrolyzerMW,h2InventoryKg,pH2PowerMW,pCableSendMW,pComputeFacilityMW,pMarineUnservedMW,pInternalUnservedMW,pWindAvailableMW,pPVAvailableMW,pTidalAvailableMW
6096,NORMAL,35.7363611780434,35.7363611780434,0,0,9.06244126882011,0,0,13.6057350615901,0,0,12202.8675307951,714.727223560869,-11488.1403072342,1,1,model_causal_myopic_1h_annual,0,0,1,1,35.7363611780434,35.7363611780434,0,0,0,0.10625,0,2.97955130696012e-11,0,0,14.6063611780434,0,0,0,35.7363611780434,0
6097,NORMAL,51.6676329909565,51.6676329909565,0,0,24.8921122895214,0,0,28.4455976508752,0,0,19622.7988254376,1033.35265981913,-18589.4461656185,1,1,model_causal_myopic_1h_annual,0,0,1,1,51.6676329909565,51.6676329909565,0,0,0,0.10625,0,2.97955130696012e-11,0,0,30.5376329909565,0,0,0,51.6676329909565,0
6098,NORMAL,68.7086203431915,68.7086203431915,0,-1.77635683940025e-15,25.8636859600331,0,0,29.059267366104,0,0,19929.633683052,1374.17240686383,-23955.8419326991,1,1,model_causal_myopic_1h_annual,0,-6.86815035623783e-17,1,1,68.7086203431915,68.7086203431915,0,16.3821648915848,0,0.203519104043785,-1.77635683940025e-15,2.97642226549561e-11,0,0,31.1964554516067,0,0,2.1952,66.5134203431915,0
6099,NORMAL,77.3524827151351,77.3524827151351,0,8.88178419700125e-16,28.1290091501814,0,0,31.4094782481494,0,0,21104.7391240747,1547.0496543027,-26975.785682281,1,1,model_causal_myopic_1h_annual,0,3.15751761805089e-17,1,1,77.3524827151351,77.3524827151351,0,22.5029461929593,0,0.337130347064481,8.88178419700125e-16,2.97798678622786e-11,0,0,33.7195365221757,0,0,4.0768,73.2756827151351,0
6100,NORMAL,79.8194675210613,79.8194675210613,0,0,28.6124306166325,0,0,31.9109967351882,0,0,21355.4983675941,1596.38935042123,-27812.9547221269,1,1,model_causal_myopic_1h_annual,0,0,1,1,79.8194675210613,79.8194675210613,0,24.4315052478507,0,0.482192409473595,0,2.97798678622786e-11,0,0,34.2579622732106,0,0,1.8816,77.9378675210613,0
6101,NORMAL,74.1313900980352,74.1313900980352,0,-1.77635683940025e-15,28.5986292099204,0,0,31.8966587426316,0,0,21348.3293713158,1482.6278019607,-26049.5393398746,1,1,model_causal_myopic_1h_annual,0,-6.21133560759639e-17,1,1,74.1313900980352,74.1313900980352,0,18.7587980297877,0,0.593572772775459,-1.77635683940025e-15,2.97485774476336e-11,0,0,34.2425920682475,0,0,0,74.1313900980352,0
6102,NORMAL,66.9745246638223,66.9745246638223,0,-3.5527136788005e-15,27.7597201470405,0,0,31.0262929331681,0,0,20913.146466584,1339.49049327645,-23706.2440749365,1,1,model_causal_myopic_1h_annual,0,-1.27980889576052e-16,1,1,66.9745246638223,66.9745246638223,0,12.5362903128436,0,0.668006996507968,-3.5527136788005e-15,2.96859966183434e-11,0,0,33.3082343509787,0,0,0,66.9745246638223,0
6103,NORMAL,52.8476679793463,52.8476679793463,0,8.88178419700125e-16,27.7161780165566,0,0,30.9811002342548,0,0,20890.5501171274,1103.21550394168,-19224.0727152524,1,1,model_causal_myopic_1h_annual,0,3.2045486905502e-17,1,1,52.8476679793463,52.8476679793463,0,0,1.54207147849183,0.657861789412627,8.88178419700125e-16,2.9701641825666e-11,0,0,33.2597394578381,0,0,0,52.8476679793463,0
6104,NORMAL,37.7777778875239,37.7777778875239,0,-3.5527136788005e-15,27.3989469206086,0,0,30.6519621081914,0,0,20725.9810540957,1243.31466750357,-13543.9852959141,1,1,model_causal_myopic_1h_annual,0,-1.29666066695734e-16,1,1,37.7777778875239,37.7777778875239,0,0,16.2586369917699,0.550897072361509,-3.5527136788005e-15,2.96390609963759e-11,0,0,32.9064148792938,0,0,2.1952,35.5825778875239,0
6105,NORMAL,23.8817028756082,23.8817028756082,0,-8.88178419700125e-16,18.0066371783081,0,0,21.8620541068035,0,0,16331.0270534018,1099.18369601817,-7664.20389908237,1,1,model_causal_myopic_1h_annual,0,-4.93250578053564e-17,1,1,23.8817028756082,23.8817028756082,0,0,20.7183212835336,0.414592327075104,-8.88178419700125e-16,2.96234157890533e-11,0,0,23.4700241591418,0,0,8.7808,15.1009028756082,0
6106,NORMAL,15.5548032946078,15.5548032946078,0,8.88178419700125e-16,17.9755477116302,0,0,21.8281385573855,0,0,16314.0692786927,1181.36084791504,-4536.85301456929,1,1,model_causal_myopic_1h_annual,0,4.94103675698e-17,1,1,15.5548032946078,15.5548032946078,0,0,29.0088260674294,0.223744787157805,8.88178419700125e-16,2.96390609963759e-11,0,0,23.4336293620372,0,0,15.3664,0.188403294607811,0
6107,NORMAL,19.58605859082,19.58605859082,0,0,10.4776196257233,0,0,14.8621252780981,0,0,12831.0626390491,927.497401255992,-5380.25465479174,1,1,model_causal_myopic_1h_annual,0,0,1,1,19.58605859082,19.58605859082,0,0,17.8592076479864,0.10625,0,2.96390609963759e-11,0,0,15.9552662388064,0,0,19.4432,0,0.142858590820011
6108,NORMAL,24.8430153312538,24.8430153312538,0,0,0,0,0,5.09600951812288,0,2.1178201020104,7312.65872845832,21675.0613267291,14362.4025982708,1,1,model_causal_myopic_1h_annual,0,0,0,0,24.8430153312538,24.8430153312538,0,0,0,0.10625,0,2.96390609963759e-11,0,0,5.47083543326419,2.1178201020104,0,21.4816,0,3.36141533125378
6109,NORMAL,29.5966277585666,29.5966277585666,0,0,2.73626319508011,0,0,7.55120964783681,0,0,9175.6048239184,591.932555171331,-8583.67226874707,1,1,model_causal_myopic_1h_annual,0,0,1,1,29.5966277585666,29.5966277585666,0,0,0,0.10625,0,2.96390609963759e-11,0,0,8.10662775856655,0,0,24.7744,0,4.82222775856656
6110,NORMAL,34.0802707741665,34.0802707741665,0,0,7.1544360149991,0,0,11.7276523649798,0,0,11263.8261824899,681.605415483329,-10582.2207670066,1,1,model_causal_myopic_1h_annual,0,0,1,1,34.0802707741665,34.0802707741665,0,0,0,0.10625,0,2.96390609963759e-11,0,0,12.5902707741664,0,0,27.5968,0,6.48347077416645
6111,NORMAL,36.2762334213274,36.2762334213274,0,3.5527136788005e-15,9.31497100780384,0,0,13.7731503553576,0,0,12286.5751776788,725.524668426548,-11561.0505092523,1,1,model_causal_myopic_1h_annual,0,3.81398254039022e-16,1,1,36.2762334213274,36.2762334213274,0,0,0,0.10625,3.5527136788005e-15,2.9701641825666e-11,0,0,14.7862334213274,0,0,27.7536,0,8.52263342132742
6112,NORMAL,33.2962707741665,33.2962707741665,0,0,6.28858529117428,0,0,10.997353548006,0,0,10898.676774003,665.925415483329,-10232.7513585197,1,1,model_causal_myopic_1h_annual,0,0,1,1,33.2962707741665,33.2962707741665,0,0,0,0.10625,0,2.9701641825666e-11,0,0,11.8062707741664,0,0,26.8128,0,6.48347077416645
6113,NORMAL,29.5470153312538,29.5470153312538,2.38663158722968,0,0,2.19570106025131,0,5.28186887758414,0,0,9402.26909614788,590.940306625076,-8811.3287895228,1,1,model_causal_myopic_1h_annual,1,0,0,1,29.5470153312538,29.5470153312538,0,0,0,0.10625,0,2.9701641825666e-11,0,2.38663158722968,5.6703837440241,0,0,26.1856,0,3.36141533125378
6114,NORMAL,24.304,24.304,0,0,0,0,0,5.12762631887332,0,2.33079925552058,7264.57338278049,23794.0725552058,16529.4991724253,1,1,model_causal_myopic_1h_annual,0,0,0,0,24.304,24.304,0,0,0,0.10625,0,2.9701641825666e-11,0,0,5.50479925552058,2.33079925552058,0,24.304,0,0
6115,NORMAL,22.1088,22.1088,0,0,0,0,0,4.97503397264004,0,4.36218614962641,6578.86114143209,44064.0374962641,37485.176354832,1,1,model_causal_myopic_1h_annual,0,0,0,0,22.1088,22.1088,0,0,0,0.10625,0,2.9701641825666e-11,0,0,5.34098614962642,4.36218614962641,0,22.1088,0,0
6116,NORMAL,21.6384,21.6384,0,0,0,0,0,4.99863249114415,0,4.8579240172963,6441.93904038319,49012.008172963,42570.0691325798,1,1,model_causal_myopic_1h_annual,0,0,0,0,21.6384,21.6384,0,0,0,0.10625,0,2.9701641825666e-11,0,0,5.36632401729631,4.8579240172963,0,21.6384,0,0
6117,NORMAL,20.2272,20.2272,0,0,0,0,0,5.11831858765057,0,6.39761761394057,6039.87400964311,64380.7201394057,58340.8461297626,1,1,model_causal_myopic_1h_annual,0,0,0,0,20.2272,20.2272,0,0,0,0.10625,0,2.9701641825666e-11,0,0,5.49481761394057,6.39761761394057,0,20.2272,0,0
6118,NORMAL,19.6960684062998,19.6960684062998,0,0,0,0,0,5.25876366654466,0,7.07952898113614,5905.52313893149,71189.2111794874,65283.6880405559,1,1,model_causal_myopic_1h_annual,0,0,0,0,19.6960684062998,19.6960684062998,0,0,0,0.10625,0,2.9701641825666e-11,0,0,5.64559738743595,7.07952898113614,0,18.1888,1.5072684062998,0
6119,NORMAL,35.8388689084949,35.8388689084949,0,-8.88178419700125e-16,9.15655808311508,0,0,13.7010150909539,0,0,12250.5075454769,716.777378169898,-11533.730167307,1,1,model_causal_myopic_1h_annual,0,-9.69991575041661e-17,1,1,35.8388689084949,35.8388689084949,0,0,0,0.10625,-8.88178419700125e-16,2.96859966183434e-11,0,0,14.7088689084949,0,0,17.5616,18.2772689084949,0
6120,NORMAL,57.7729467258116,57.7729467258116,0,1.77635683940025e-15,27.5766172120689,0,0,30.8359913974257,0,0,20817.9956987128,1155.45893451623,-20710.3695557431,1,1,model_causal_myopic_1h_annual,0,6.4415327875053e-17,1,1,57.7729467258116,57.7729467258116,0,3.17862214939034,0,0.125123069012005,1.77635683940025e-15,2.97172870329885e-11,0,0,33.1043245764213,0,0,18.1888,38.9421012954939,0.642045430317657
6121,NORMAL,76.0778919169781,76.0778919169781,0,8.88178419700125e-16,26.9989664939059,0,0,30.236765491783,0,0,20518.3827458915,1521.55783833956,-26290.9739524924,1,1,model_causal_myopic_1h_annual,0,3.28967562480809e-17,1,1,76.0778919169781,76.0778919169781,0,22.1269499315651,0,0.256501834230673,8.88178419700125e-16,2.9732932240311e-11,0,0,32.4609419854131,0,0,18.6592,56.0860193636128,1.33267255336529
6122,NORMAL,91.3140623368457,91.3140623368457,0,-8.88178419700125e-16,27.8144732085329,0,0,31.0828955414014,0,0,20941.4477707007,1826.28124673691,-31132.5009505982,1,1,model_causal_myopic_1h_annual,0,-3.19322394870183e-17,1,1,91.3140623368457,91.3140623368457,0,36.4548291419216,0,0.472952382260832,-8.88178419700125e-16,2.97172870329885e-11,0,0,33.3692331949241,0,0,19.6,69.5515916673121,2.16247066953362
6123,NORMAL,99.7034177518232,99.7034177518232,0,-1.06581410364015e-14,27.9879874793856,0,0,31.262980038777,0,0,21031.4900193885,1994.06835503646,-33756.6018088412,1,1,model_causal_myopic_1h_annual,0,-3.8081126927228e-16,1,1,99.7034177518232,99.7034177518232,0,44.6509332458339,0,0.738067298407971,-1.06581410364015e-14,2.95295445451181e-11,0,0,33.5624845059892,0,0,18.816,77.5260024205694,3.36141533125378
6124,NORMAL,100.086227758567,100.086227758567,18.182293080491,-1.77635683940025e-15,28.5547169364426,16.7277096340517,0,31.8510146740892,0,0,25340.157649217,2001.72455517133,-31981.9366864351,1,1,model_causal_myopic_1h_annual,0.389034152460828,-3.80074985275405e-17,0.610965847539172,1,100.086227758567,100.086227758567,0,26.2202444786575,0,0.89375,-1.77635683940025e-15,2.94982541304731e-11,0,18.182293080491,34.1936901994181,0,0,16.464,78.8,4.82222775856656
6125,NORMAL,96.8174967871858,96.8174967871858,42.0540235427222,3.5527136788005e-15,27.7285103768559,38.6897016593044,0,30.993916975171,0,0,30182.4868858186,1936.34993574372,-28246.1369500748,1,1,model_causal_myopic_1h_annual,0.602643973794187,5.09112163065743e-17,0.397356026205813,1,96.8174967871858,96.8174967871858,0,0,0,0.89375,3.5527136788005e-15,2.95608349597632e-11,0,42.0540235427222,33.2734732444636,0,0,13.9552,76.3788260130193,6.48347077416645
6126,NORMAL,95.1216543256459,95.1216543256459,41.3610489978729,-8.88178419700122e-16,26.8280988515754,38.052165078043,0,30.0598264654489,0,0,29562.4328514548,1902.43308651292,-27659.9997649419,1,1,model_causal_myopic_1h_annual,0.606563511971025,-1.30252165881452e-17,0.393436488028975,1,95.1216543256459,95.1216543256459,0,0,0,0.89375,-8.88178419700122e-16,2.95451897524407e-11,0,41.3610489978729,32.270605327773,0,0,13.0144,65.7029259899193,16.4043283357266
6127,NORMAL,85.5136102200998,85.5136102200998,30.5943648673583,0,27.868378999056,28.1468156779696,0,31.1391647115135,0,0,31102.4359998258,1710.272204402,-29392.1637954238,1,1,model_causal_myopic_1h_annual,0.523313872117695,0,0.476686127882305,1,85.5136102200998,85.5136102200998,0,0,0,0.89375,0,2.95451897524407e-11,0,30.5943648673583,33.4292453527415,0,0,13.0144,52.9124947182454,19.5867155018544
6128,NORMAL,71.0676378824029,71.0676378824029,25.6754450078355,0,18.3758112379818,23.6214094072086,0,22.2648186103768,0,0,25036.1166917835,1421.35275764806,-23614.7639341354,1,1,model_causal_myopic_1h_annual,0.582853866063658,0,0.417146133936342,1,71.0676378824029,71.0676378824029,0,0,0,0.89375,0,2.95451897524407e-11,0,25.6754450078355,23.9021928745674,0,0,13.4848,34.848204538129,22.7346333442739
6129,NORMAL,55.575963322842,55.575963322842,10.9054434183084,-1.50990331349021e-14,17.7593672402502,10.0330079448437,0,21.5926336258352,0,0,19808.1996730613,1111.51926645684,-18696.6804066045,1,1,model_causal_myopic_1h_annual,0.380447076668629,-5.26744561991166e-16,0.619552923331372,1,55.575963322842,55.575963322842,0,0,0,0.89375,-1.50990331349021e-14,2.92792212279576e-11,0,10.9054434183084,23.1805199045337,0,0,15.0528,14.5395034168458,25.9836599059962
6130,NORMAL,47.0717536224355,47.0717536224355,1.66362215885173,-6.21724893790088e-15,18.3894351496931,1.5305323861436,0,22.2797709146163,0,0,17090.8771163198,941.43507244871,-16149.4420438711,1,1,model_causal_myopic_1h_annual,0.0829610235115045,-3.10039952623665e-16,0.917038976488496,1,47.0717536224355,47.0717536224355,0,0,0,0.89375,-6.21724893790088e-15,2.91697047766999e-11,0,1.66362215885173,23.9181314635838,0,0,17.7184,0.178563753635299,29.1747898688002
6131,NORMAL,50.6563898688002,50.6563898688002,5.47251624875162,1.4210854715202e-14,18.197879812973,5.03471494885149,0,22.0709267229153,0,0,18247.9607430442,1013.12779737601,-17234.8329456682,1,1,model_causal_myopic_1h_annual,0.231196648948378,6.00364044528225e-16,0.768803351051622,1,50.6563898688002,50.6563898688002,0,0,0,0.89375,1.4210854715202e-14,2.94200280938604e-11,0,5.47251624875162,23.6938736200486,0,0,21.4816,0,29.1747898688002
6132,NORMAL,23.8336,23.8336,0,-8.88178419700125e-16,18.3501041826773,0,0,22.2369757266311,0,0,16518.4878633156,1111.7262858364,-7674.69711483952,1,1,model_causal_myopic_1h_annual,0,-4.84018189138443e-17,1,1,23.8336,23.8336,0,0,21.1684761945466,0.754483709246404,-8.88178419700125e-16,2.94043828865379e-11,0,0,23.8720761945466,0,0,23.8336,0,0
6133,NORMAL,23.3632,23.3632,0,0,17.8307234494573,0,0,21.6706329661181,0,0,16235.3164830591,1098.18904223559,-7455.33833009544,1,1,model_causal_myopic_1h_annual,0,0,1,1,23.3632,23.3632,0,0,21.0308347411863,0.616122954370179,0,2.94043828865379e-11,0,0,23.2640347411863,0,0,23.3632,0,0
6134,NORMAL,19.6,19.6,0,1.77635683940025e-15,18.894711318649,0,0,22.8309704155542,0,0,16815.4852077771,1173.18894819425,-6130.97818858627,1,1,model_causal_myopic_1h_annual,0,9.40134416156436e-17,1,1,19.6,19.6,0,0,26.0396316064748,0.444809588538108,1.77635683940025e-15,2.94356733011829e-11,0,0,24.5096316064748,0,0,19.6,0,0
6135,NORMAL,15.5232,15.5232,0,3.5527136788005e-15,17.7540628431109,0,0,21.5871257719087,0,0,16193.5628859544,1173.8963285644,-4506.99925872871,1,1,model_causal_myopic_1h_annual,0,2.00107080288896e-16,1,1,15.5232,15.5232,0,0,28.7810776188132,0.255460393677494,3.5527136788005e-15,2.94982541304731e-11,0,0,23.1742776188132,0,0,15.5232,0,0
6136,NORMAL,14.8632706695336,14.8632706695336,0,0,10.4334028599077,0,0,14.9538365089345,0,0,12876.9182544673,977.664808560046,-3615.09238893274,1,1,model_causal_myopic_1h_annual,0,0,1,1,14.8632706695336,14.8632706695336,0,0,22.6799798389791,0.10625,0,2.94982541304731e-11,0,0,16.0532505085127,0,0,12.7008,0,2.16247066953362
6137,NORMAL,14.3374153312538,14.3374153312538,0,-8.88178419700125e-16,0,0,0,5.01194504953449,0,12.5329978332794,4146.07317478343,125616.726639419,121470.653464635,1,1,model_causal_myopic_1h_annual,0,0,0,0,14.3374153312538,14.3374153312538,0,0,0,0.10625,-8.88178419700125e-16,2.94826089231505e-11,0,0,5.38041316453317,12.5329978332794,0,10.976,0,3.36141533125378
6138,NORMAL,14.3870277585666,14.3870277585666,0,0,0,0,0,5.2432208436904,0,12.7316507969352,4202.11518276463,127604.248524524,123402.133341759,1,1,model_causal_myopic_1h_annual,0,0,0,0,14.3870277585666,14.3870277585666,0,0,0,0.10625,0,2.94826089231505e-11,0,0,5.62867855550179,12.7316507969352,0,9.5648,0,4.82222775856656
6139,NORMAL,14.9506707741665,14.9506707741665,0,8.88178419700125e-16,0,0,0,5.22991323221517,0,12.1537085545279,4368.84404974921,121836.098960762,117467.254911013,1,1,model_causal_myopic_1h_annual,0,0,0,0,14.9506707741665,14.9506707741665,0,0,0,0.10625,8.88178419700125e-16,2.94982541304731e-11,0,0,5.61437932869436,12.1537085545279,0,8.4672,0,6.48347077416645
6140,NORMAL,14.1674334213274,14.1674334213274,0,0,0,0,0,5.12660970174521,0,12.8260351969906,4115.49429177542,128543.700638333,124428.206346557,1,1,model_causal_myopic_1h_annual,0,0,0,0,14.1674334213274,14.1674334213274,0,0,0,0.10625,0,2.94982541304731e-11,0,0,5.50346861831803,12.8260351969906,0,5.6448,0,8.52263342132742
6141,NORMAL,9.46343342132742,9.46343342132742,0,0,0,0,0,5.05669317360446,0,17.4549662199721,2691.8567208106,174738.930868148,172047.074147337,1,1,model_causal_myopic_1h_annual,0,0,0,0,9.46343342132742,9.46343342132742,0,0,0,0.10625,0,2.94982541304731e-11,0,0,5.42839964129954,17.4549662199721,0,0.940800000000001,0,8.52263342132742
6142,NORMAL,7.4966603196899,7.4966603196899,0,0,0,0,0,3.73231545635451,0,19.599914061754,1866.15772817725,196149.073823934,194282.916095757,1,1,model_causal_myopic_1h_annual,0,0,0,0,7.4966603196899,7.4966603196899,0,0,0,0.10625,0,2.94982541304731e-11,0,0,4.0066603196899,18,0,0,1.01318954552345,6.48347077416645
6143,NORMAL,21.6465166331877,21.6465166331877,0,0,0,0,0,5.0775558845004,0,5.29425346552163,6350.50190259371,53375.46498788,47024.9630852863,1,1,model_causal_myopic_1h_annual,0,0,0,0,21.6465166331877,21.6465166331877,0,0,0,0.10625,0,2.94982541304731e-11,0,0,5.45077009870937,5.29425346552163,0,0,16.8242888746212,4.82222775856656
6144,NORMAL,37.1254440883799,37.1254440883799,0,-8.88178419700125e-16,10.4458041238257,0,0,14.9002713728436,0,0,12850.1356864218,742.508881767597,-12107.6268046542,1,1,model_causal_myopic_1h_annual,0,-8.50272903044668e-17,1,1,37.1254440883799,37.1254440883799,0,0,0,0.10625,-8.88178419700125e-16,2.94826089231505e-11,0,0,15.9954440883799,0,0,0,37.1254440883799,0
6145,NORMAL,54.1821961160688,54.1821961160688,0,0,27.081603191913,0,0,30.3240548131535,0,0,20562.0274065767,1083.64392232138,-19642.9911700723,1,1,model_causal_myopic_1h_annual,0,0,1,1,54.1821961160688,54.1821961160688,0,0.499340772992326,0,0.109214835839642,0,2.94826089231505e-11,0,0,32.5528553430765,0,0,0,54.1821961160688,0
6146,NORMAL,66.1048483847526,66.1048483847526,0,8.88178419700125e-16,25.930252550953,0,0,29.1295158109042,0,0,19964.7579054521,1322.09696769505,-23160.300638946,1,1,model_causal_myopic_1h_annual,0,3.42525942605014e-17,1,1,66.1048483847526,66.1048483847526,0,13.7043521953252,0,0.190584426999385,8.88178419700125e-16,2.94982541304731e-11,0,0,31.2704961894274,0,0,0,66.1048483847526,0
6147,NORMAL,72.965593049786,72.965593049786,0,-2.66453525910038e-15,28.6110887773306,0,0,31.9109733851293,0,0,21355.4866925647,1459.31186099572,-25691.1680761382,1,1,model_causal_myopic_1h_annual,0,-9.3129460393397e-17,1,1,72.965593049786,72.965593049786,0,17.5792302277243,0,0.294961106476498,-2.66453525910038e-15,2.94513185085055e-11,0,0,34.2563628220618,0,0,0,72.965593049786,0
6148,NORMAL,75.8352353931128,75.8352353931128,0,-8.88178419700125e-16,26.6590268372863,0,0,29.8856798799609,0,0,20342.8399399804,1516.70470786226,-26283.8215847713,1,1,model_causal_myopic_1h_annual,0,-3.33162356270967e-17,1,1,75.8352353931128,75.8352353931128,0,22.6230436907421,0,0.429285428390279,-8.88178419700125e-16,2.94356733011829e-11,0,0,32.0821917023707,0,0,0,75.8352353931128,0
6149,NORMAL,71.650910493021,71.650910493021,0,-3.5527136788005e-15,26.9933218746735,0,0,30.2325405702009,0,0,20516.2702851004,1433.01820986042,-25038.8368462564,1,1,model_causal_myopic_1h_annual,0,-1.31614541377874e-16,1,1,71.650910493021,71.650910493021,0,18.0663878993367,0,0.536554606542591,-3.5527136788005e-15,2.93730924718928e-11,0,0,32.4545225936843,0,0,0,71.650910493021,0
6150,NORMAL,59.7337709939935,59.7337709939935,0,-2.66453525910038e-15,18.5553022241395,0,0,22.4614101622725,0,0,16630.7050811363,1194.67541987987,-20213.1677440791,1,1,model_causal_myopic_1h_annual,0,-1.43599669081862e-16,1,1,59.7337709939935,59.7337709939935,0,14.4915458298883,0,0.622598159907553,-2.66453525910038e-15,2.93261568499252e-11,0,0,24.1122251641051,0,0,0,59.7337709939935,0
6151,NORMAL,51.1157644335012,51.1157644335012,5.99002888081025,0,18.4557986130715,5.51082657034543,0,22.352911760787,0,0,18560.3534457179,1022.31528867002,-17538.0381570478,1,1,model_causal_myopic_1h_annual,0.245032772251601,0,0.7549672277484,1,51.1157644335012,51.1157644335012,0,0,0,0.622598159907553,0,2.93261568499252e-11,0,5.99002888081025,23.995735552691,0,0,0,51.1157644335012,0
6152,NORMAL,32.0040563161418,32.0040563161418,0,-1.77635683940025e-15,18.533434074297,0,0,22.4375909227644,0,0,16618.7954613822,1036.45806918023,-10756.2742633769,1,1,model_causal_myopic_1h_annual,0,-9.58460710669798e-17,1,1,32.0040563161418,32.0040563161418,0,0,13.212564761913,0.535673391737073,-1.77635683940025e-15,2.92948664352802e-11,0,0,24.0866210780548,0,0,0,32.0040563161418,0
6153,NORMAL,13.5648718217539,13.5648718217539,0,3.5527136788005e-15,18.6856207571787,0,0,22.6035714297966,0,0,16701.7857148983,1226.19476953201,-3849.29710029137,1,1,model_causal_myopic_1h_annual,0,1.90130888610463e-16,1,1,13.5648718217539,13.5648718217539,0,0,31.829911103231,0.326266081847395,3.5527136788005e-15,2.93574472645703e-11,0,0,24.2647829249849,0,0,0,13.5648718217539,0
6154,NORMAL,0.147295625715811,0.147295625715811,0,8.32667268468867e-17,6.91950472960835,0,0,11.6067316827381,0,0,11203.365841369,1006.21924573844,2018.1462685368,1,1,model_causal_myopic_1h_annual,0,1.20336252521934e-17,1,1,0.147295625715811,0.147295625715811,0,0,33.4424444408041,0.10625,8.32667268468867e-17,2.93589140027568e-11,0,0,12.4597400665199,0,0,0,0.147295625715811,0
6155,NORMAL,0.142858590820011,0.142858590820011,0,-6.66133814775094e-16,0,0,0,0,0,26.8390879660663,0,402279.393199679,402279.393199679,1,1,model_causal_myopic_1h_annual,0,0,0,0,0.142858590820011,0.142858590820011,0,0,0,0.10625,-6.66133814775094e-16,2.93471800972649e-11,0,0,0,18,3.34714140917999,0,0,0.142858590820011
6156,NORMAL,3.36141533125378,3.36141533125378,0,4.44089209850063e-16,0,0,0,0,0,23.578329357047,0,240993.908626944,240993.908626944,1,1,model_causal_myopic_1h_annual,0,0,0,0,3.36141533125378,3.36141533125378,0,0,0,0.10625,4.44089209850063e-16,2.93550027009261e-11,0,0,0,18,0.128584668746218,0,0,3.36141533125378
6157,NORMAL,4.82222775856656,4.82222775856656,0,0,0,0,0,0,0,22.087511443002,399.668327569966,220971.558985191,220571.890657621,1,1,model_causal_myopic_1h_annual,0,0,0,0,4.82222775856656,4.82222775856656,0,0,0,0.10625,0,2.93550027009261e-11,0,0,0,16.6677722414334,0,0,0,4.82222775856656
6158,NORMAL,6.48347077416645,6.48347077416645,0,0,0,0,0,2.7885421897362,0,20.4916922895003,1394.2710948681,205046.592310486,203652.321215618,1,1,model_causal_myopic_1h_annual,0,0,0,0,6.48347077416645,6.48347077416645,0,0,0,0.10625,0,2.93550027009261e-11,0,0,2.99347077416645,18,0,0,0,6.48347077416645
6159,NORMAL,8.52263342132742,8.52263342132742,0,0,0,0,0,4.68811010812615,0,18.4796486496094,2344.05505406308,184966.939164521,182622.884110458,1,1,model_causal_myopic_1h_annual,0,0,0,0,8.52263342132742,8.52263342132742,0,0,0,0.10625,0,2.93550027009261e-11,0,0,5.03263342132742,18,0,0,0,8.52263342132742
6160,NORMAL,7.73787077416646,7.73787077416646,0,-8.88178419700125e-16,0,0,0,3.95707344457647,0,19.3001929956704,1978.53672228824,193156.687372188,191178.150649899,1,1,model_causal_myopic_1h_annual,0,0,0,0,7.73787077416646,7.73787077416646,0,0,0,0.10625,-8.88178419700125e-16,2.93393574936036e-11,0,0,4.24787077416645,18,0,1.2544,0,6.48347077416645
6161,NORMAL,7.75181533125378,7.75181533125378,0,0,0,0,0,3.97006621793054,0,19.2174699705939,1985.03310896527,192329.736012564,190344.702903599,1,1,model_causal_myopic_1h_annual,0,0,0,0,7.75181533125378,7.75181533125378,0,0,0,0.10625,0,2.93393574936036e-11,0,0,4.26181533125378,18,0,4.3904,0,3.36141533125378
6162,NORMAL,6.5856,6.5856,0,0,0,0,0,3.21904388308437,0,19.9402706160828,1609.52194154218,199534.418160828,197924.896219286,1,1,model_causal_myopic_1h_annual,0,0,0,0,6.5856,6.5856,0,0,0,0.10625,0,2.93393574936036e-11,0,0,3.4556,18,0,6.5856,0,0
6163,NORMAL,10.5056,10.5056,0,0,0,0,0,5.07104016916508,0,16.0680890551578,3115.09336803522,160891.002551578,157775.909183542,1,1,model_causal_myopic_1h_annual,0,0,0,0,10.5056,10.5056,0,0,0,0.10625,0,2.93393574936036e-11,0,0,5.44368905515775,16.0680890551578,0,10.5056,0,0
6164,NORMAL,16.464,16.464,0,0,0,0,0,5.10282885582394,0,10.1438098622414,4908.27146923956,101767.378622414,96859.1071531742,1,1,model_causal_myopic_1h_annual,0,0,0,0,16.464,16.464,0,0,0,0.10625,0,2.93393574936036e-11,0,0,5.47780986224137,10.1438098622414,0,16.464,0,0
6165,NORMAL,19.6,19.6,0,0,0,0,0,5.05594674014573,0,6.95747876032953,5840.729741974,69966.7876032953,64126.0578613213,1,1,model_causal_myopic_1h_annual,0,0,0,0,19.6,19.6,0,0,0,0.10625,0,2.93393574936036e-11,0,0,5.42747876032953,6.95747876032953,0,19.6,0,0
