timeH,eventCode,eAvailableMWh,eSourceUsedMWh,eElectricityInputMWh,eHydrogenInputMWh,eFlexibleComputeInputMWh,eCableReceivedMWh,h2ProducedKg,h2PipeDeliveredKg,h2ShipDeliveredKg,h2DeliveredKg,h2InventoryDeltaKg,eComputeServiceMWhCS,eCurtailmentMWh,ensMWh,outputRevenueCNY,operatingCostCNY,economicNetCostCNY,exitflag,auditPass,runStatus,strictPass,relaxedPass,strategyId,realizedElectricityShare,realizedHydrogenShare,realizedComputeShare,ratioActive,forecastMode,priorAvailableMW,posteriorAvailableMW,forecastSigmaMW,planningAvailableMW,forecastErrorMW,planningWindowH,plannedFirstHourAllocatedMW,plannedFirstHourHydrogenMW,plannedWindowHydrogenMWh,plannedMinimumAllocatedInputMW,plannedElectricityShare,plannedHydrogenShare,plannedComputeShare,rawPlannedElectricityShare,rawPlannedHydrogenShare,rawPlannedComputeShare,plannedRatioActive,planHeldByDeadband,planShareChangeL1,eventRiskLevel,riskQuantile,bessReserveTargetSOC,h2ReserveTargetKg,bessReserveShortfallMWh,h2ReserveShortfallKg,reserveMode,planStatus,planFallbackUsed,planFallbackMessage,reserveConstraintRelaxationUsed,reliabilityRelaxationUsed,minimumFeasibleENSMWh,reserveTargetEnforced,reserveTargetFallbackUsed,normalStateFloorEnforced,normalBessFloorShortfallMWh,normalH2FloorShortfallKg,surplusRedispatchUsed,surplusRedispatchHydrogenMWh,surplusRedispatchCurtailmentReductionMWh,surplusRedispatchTriggerMW,mainConclusionEligible,mainConclusionStatus,pSourceAvailableMW,pSourceUsedMW,pCurtailmentMW,pBessChargeMW,pBessDischargeMW,bessSOC,pElectrolyzerMW,h2InventoryKg,pH2PowerMW,pCableSendMW,pComputeFacilityMW,pComputeBaseUnservedMW,pMarineUnservedMW,pInternalUnservedMW,pWindAvailableMW,pPVAvailableMW,pTidalAvailableMW
39,NORMAL,123.966633421327,43.5225037074362,0,0,22.0325037074362,0,0,0,0,0,0,20.6247016140389,80.4441297138912,0,15712.3508070194,870.450074148723,-14841.9007328707,1,1,PASS_STRICT,1,0,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,80.4441297138912,1,MAIN_CONCLUSION_ELIGIBLE,123.966633421327,43.5225037074362,80.4441297138912,0,0,0.89375,0,0,0,0,22.0325037074362,0,0,0,115.444,0,8.52263342132742
40,NORMAL,100.171470774166,43.8664018932484,0,0,22.3764018932484,0,0,0,0,0,0,20.9470036314146,56.305068880918,0,15873.5018157073,877.328037864968,-14996.1737778423,1,1,PASS_STRICT,1,0,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,56.305068880918,1,MAIN_CONCLUSION_ELIGIBLE,100.171470774166,43.8664018932484,56.305068880918,0,0,0.89375,0,0,0,0,22.3764018932484,0,0,0,93.688,0,6.48347077416645
41,NORMAL,79.9974153312537,42.8397554012603,0,0,21.3497554012603,0,0,0,0,0,0,19.9862994665775,37.1576599299935,0,15393.1497332888,856.795108025206,-14536.3546252636,1,1,PASS_STRICT,1,0,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,37.1576599299935,1,MAIN_CONCLUSION_ELIGIBLE,79.9974153312537,42.8397554012603,37.1576599299935,0,0,0.89375,0,0,0,0,21.3497554012603,0,0,0,76.636,0,3.36141533125378
42,NORMAL,70.756,43.6777049945773,0,0,22.5477049945773,0,0,0,0,0,0,21.1081252771297,27.0782950054227,0,15954.0626385649,873.554099891546,-15080.5085386733,1,1,PASS_STRICT,1,0,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,27.0782950054227,1,MAIN_CONCLUSION_ELIGIBLE,70.756,43.6777049945773,27.0782950054227,0,0,0.89375,0,0,0,0,22.5477049945773,0,0,0,70.756,0,0
43,NORMAL,81.34,43.0264971334299,0,0,21.8964971334299,0,0,0,0,0,0,20.4988640975327,38.31350286657,0,15649.4320487664,860.529942668599,-14788.9021060978,1,1,PASS_STRICT,1,0,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,38.31350286657,1,MAIN_CONCLUSION_ELIGIBLE,81.34,43.0264971334299,38.31350286657,0,0,0.89375,0,0,0,0,21.8964971334299,0,0,0,81.34,0,0
44,NORMAL,111.328,43.2195228571942,0,0,22.0895228571942,0,0,0,0,0,0,20.6799421363585,68.1084771428059,0,15739.9710681793,864.390457143883,-14875.5806110354,1,1,PASS_STRICT,1,0,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,68.1084771428059,1,MAIN_CONCLUSION_ELIGIBLE,111.328,43.2195228571942,68.1084771428059,0,0,0.89375,0,0,0,0,22.0895228571942,0,0,0,111.328,0,0
45,NORMAL,186.9448,43.2859623599975,0,0,22.1559623599975,0,0,0,0,0,0,20.7425160919811,143.658837640003,0,15771.2580459905,865.719247199949,-14905.5387987906,1,1,PASS_STRICT,1,0,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,143.658837640003,1,MAIN_CONCLUSION_ELIGIBLE,186.9448,43.2859623599975,143.658837640003,0,0,0.89375,0,0,0,0,22.1559623599975,0,0,0,186.9448,0,0
46,NORMAL,364.5796,42.4098696879284,0,0,21.2798696879284,0,0,0,0,0,0,19.9226733376871,322.169730312071,0,15361.3366688436,848.197393758569,-14513.139275085,1,1,PASS_STRICT,1,0,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,322.169730312071,1,MAIN_CONCLUSION_ELIGIBLE,364.5796,42.4098696879284,322.169730312071,0,0,0.89375,0,0,0,0,21.2798696879284,0,0,0,364.5796,0,0
47,NORMAL,576.31054904882,43.8021465419392,0,0,22.6721465419392,0,0,0,0,0,0,21.2265358273931,532.508402506881,0,16013.2679136966,876.042930838785,-15137.2249828578,1,1,PASS_STRICT,1,0,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,532.508402506881,1,MAIN_CONCLUSION_ELIGIBLE,576.31054904882,43.8021465419392,532.508402506881,0,0,0.89375,0,0,0,0,22.6721465419392,0,0,0,576.142,0.168549048820404,0
0,NORMAL,327.969049616543,327.969049616543,159.048749309819,60,30.3562776257223,146.324849365033,1056.89624801832,0,0,0,1056.89624801832,28.4100252847013,0,0,54722.9764899586,70258.517860395,-33252.4878001556,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.637712684720365,0.240572536717582,0.121714778562053,1,KALMAN_PRIOR_POSTERIOR,376.301989814673,330.206283669427,192.67879610382,330.206283669427,-2.2372340528832,6,311.756283669426,100,600,249.405026935541,0.581864794860248,0.320763382290109,0.0973718228496427,0.581864794860248,0.320763382290109,0.0973718228496427,1,0,0,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,327.969049616543,327.969049616543,0,57.0740226810022,0,0.83887700966845,60,1056.89624801832,0,159.048749309819,30.3562776257223,0,0,0,314.3056,13.0214041862257,0.642045430317657
1,NORMAL,314.917570879358,314.917570879358,195.344522950865,60,28.8412811358108,179.716961114796,1056.89624801832,0,0,0,1056.89624801832,26.9921174100288,0,0,62028.1293725655,9997.48828565128,-85050.7671039214,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.687383113940785,0.211129476339712,0.101487409719503,1,KALMAN_PRIOR_POSTERIOR,375.082405061368,339.487885319295,193.69284983748,339.487885319295,-24.5703144399367,6,317.997885319295,100,600,254.398308255436,0.581864794860248,0.320763382290109,0.0973718228496427,0.59483604425091,0.314467499994826,0.0906964557542637,1,1,0,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,314.917570879358,314.917570879358,0,9.24176679268205,0,0.89375,60,2113.79249603664,0,195.344522950865,28.8412811358108,0,0,0,286.3756,27.2092983259927,1.33267255336529
2,NORMAL,291.840438733695,291.840438733695,179.602158499136,60,30.748280234559,165.233985819205,1056.89624801832,0,0,0,1056.89624801832,28.7768026959885,0,0,59444.5579446036,9535.94564273802,-79882.1898956651,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.664330930404188,0.221934169151107,0.113734900444704,1,KALMAN_PRIOR_POSTERIOR,366.397445487183,329.096512186606,194.136186291905,329.096512186606,-37.256073452911,6,307.606512186606,100,600,246.085209749285,0.581864794860248,0.320763382290109,0.0973718228496427,0.574949570133802,0.325090646778427,0.0999597830877711,1,1,0,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,291.840438733695,291.840438733695,0,0,0,0.89375,60,3170.68874405496,0,179.602158499136,30.748280234559,0,0,0,249.508,40.1699680641617,2.16247066953362
3,NORMAL,232.456082987042,232.456082987042,120.750486476984,60,30.2155965100584,111.090447558825,1056.89624801832,0,0,0,1056.89624801832,28.2782274467867,0,0,46200.8211375113,8348.25852780496,-67826.1402035059,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.572369192086675,0.284405906155471,0.143224901757854,1,KALMAN_PRIOR_POSTERIOR,349.714183970287,307.960461325965,194.410291917435,307.960461325965,-75.5043783389229,6,286.470461325965,100,600,210.966082987042,0.569119068923738,0.330672843989814,0.100208087086448,0.545448435041648,0.349076130003552,0.1054754349548,1,0,0.0254914518730199,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,232.456082987042,232.456082987042,0,0,0,0.89375,60,4227.58499207328,0,120.750486476984,30.2155965100584,0,0,0,176.89,52.2046676557883,3.36141533125378
4,NORMAL,189.034659350842,189.034659350842,77.813024617459,60,29.731634733383,71.5879826480623,1056.89624801832,0,0,0,1056.89624801832,27.8252517116369,0,0,36493.7416913534,7479.83005508096,-58987.489230072,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.464431542723883,0.358113473938663,0.177454983337454,1,KALMAN_PRIOR_POSTERIOR,329.070951330979,259.877141933162,194.218862769757,259.877141933162,-70.8424825823204,6,238.387141933162,60,360,167.544659350842,0.588183409357249,0.303029348143791,0.108787242498961,0.623588613019483,0.25169142728689,0.124719959693627,1,0,0.0552869916920471,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,189.034659350842,189.034659350842,0,0,0,0.89375,60,5284.4812400916,0,77.813024617459,29.731634733383,0,0,0,123.088,61.1244315922755,4.82222775856656
5,NORMAL,158.383746939714,158.383746939714,57.8909484999684,48.4411286452713,30.5616697944741,53.2596726199709,853.287451916,0,0,0,853.287451916,28.6020192320982,0,0,32483.3310448421,6154.18102050027,-50528.3821606796,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.422889648315805,0.353859323220981,0.223251028463214,1,KALMAN_PRIOR_POSTERIOR,306.927462623264,220.302459145014,193.39453614497,220.302459145014,-61.9187122053003,6,198.812459145014,60,360,136.893746939714,0.572889648315805,0.302596259269369,0.124514092414826,0.544486949238839,0.301791951359728,0.153721099401433,1,0,0.0314536998317307,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,158.383746939714,158.383746939714,0,0,0,0.89375,48.4411286452713,6137.7686920076,0,57.8909484999684,30.5616697944741,0,0,0,94.864,57.0362761655473,6.48347077416645
6,NORMAL,149.704634262795,149.704634262795,49.8238627419496,48.5036132759124,29.8871582449326,45.8379537225936,854.388114777389,0,0,0,854.388114777389,27.9707132236934,0,0,30386.4655052691,5984.45108697675,-48632.4613533792,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.388597315964949,0.378300133637609,0.233102550397441,1,KALMAN_PRIOR_POSTERIOR,290.366201421584,192.674796108768,192.554445657314,192.674796108768,-42.9701618459734,6,171.184796108768,60,360,128.214634262795,0.538597315964949,0.319362014371653,0.142040669663398,0.474911555884789,0.350498416704466,0.174590027410745,1,0,0.0685846647017117,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,149.704634262795,149.704634262795,0,0,0,0.89375,48.5036132759124,6992.15680678499,0,49.8238627419496,29.8871582449326,0,0,0,87.808,45.4923059270679,16.4043283357266
7,NORMAL,158.133331487122,158.133331487122,48.9524452480305,60,32.542989462239,45.0362496281881,1056.89624801832,0,0,0,1056.89624801832,30.4561964619595,0,0,36841.1480971275,7007.36659450099,-58035.0645507078,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.345964838712055,0.424041949642106,0.229993211645839,1,KALMAN_PRIOR_POSTERIOR,269.33288290098,180.168738779468,191.256097321867,180.168738779468,-22.0354072923461,6,158.678738779468,60,360,126.942991023574,0.495964838712055,0.339928181244444,0.164106980043501,0.416790238099538,0.378122491151056,0.205087270749406,1,0,0.0852649545057881,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,158.133331487122,158.133331487122,0,0,4.85210322314792,0.861828268268764,60,8049.05305480331,0,48.9524452480305,32.542989462239,0,0,0,104.86,33.6866159852672,19.5867155018544
8,NORMAL,179.434951368027,179.434951368027,67.4136895428717,60,30.5312618251556,62.020594379442,1056.89624801832,0,0,0,1056.89624801832,28.5734233313494,0,0,42014.1256422738,7287.83589542466,-64699.8673406487,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.42681762828741,0.379879188795304,0.193303182917286,1,KALMAN_PRIOR_POSTERIOR,248.176625127549,179.536703801811,190.145143792102,179.536703801811,-0.10175243378373,6,158.046703801811,60,360,126.437363041449,0.471892472742598,0.353825434055829,0.174282093201573,0.427186650227892,0.379634617848401,0.193178731923707,1,0,0.0481447319389146,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,179.434951368027,179.434951368027,0,0,0,0.861828268268764,60,9105.94930282163,0,67.4136895428717,30.5312618251556,0,0,0,138.376,18.3243180237534,22.7346333442739
9,NORMAL,204.820843804893,204.820843804893,100.897300001327,60,22.4335438035653,92.8255160012211,1056.89624801832,0,0,0,1056.89624801832,20.994943402635,0,0,49314.6574617571,7795.55374416197,-71492.6813113947,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.550356382522877,0.327277171449962,0.122366446027161,1,KALMAN_PRIOR_POSTERIOR,230.313026113747,189.648521675639,189.78028457596,189.648521675639,15.1723221292541,6,168.158521675638,60,360,134.526817340511,0.485155452345486,0.35486869564928,0.159975852005234,0.50978670017942,0.35680618146569,0.13340711835489,1,0,0.0286124823926778,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,204.820843804893,204.820843804893,0,0,0,0.861828268268764,60,10162.8455508399,0,100.897300001327,22.4335438035653,0,0,0,174.6556,4.18158389889633,25.9836599059962
10,NORMAL,233.9947898688,233.9947898688,129.667251276183,60,22.8375385926174,119.293871174088,1056.89624801832,0,0,0,1056.89624801832,21.3729967964191,0,0,59032.2920208813,8379.03266544012,-80626.8369492408,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.610185075622243,0.282346576926778,0.107468347450979,1,KALMAN_PRIOR_POSTERIOR,225.782290806818,208.372417741761,190.238216930621,208.372417741761,25.6223721270397,6,186.882417741761,60,360,149.505934193408,0.510209972661289,0.343034773737018,0.146755253601693,0.556739796104925,0.321057490185672,0.122202713709403,1,0,0.0501090406316073,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,233.9947898688,233.9947898688,0,0,0,0.861828268268764,60,11219.7417988583,0,129.667251276183,22.8375385926174,0,0,0,204.82,0,29.1747898688002
11,NORMAL,254.1043898688,254.1043898688,150.384239415467,60,22.2301504533327,138.35350026223,1056.89624801832,0,0,0,1056.89624801832,20.8045262461843,0,0,65609.5232174949,8781.22466544012,-86801.8761458544,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.646495857372743,0.257937610969989,0.0955665316572678,1,KALMAN_PRIOR_POSTERIOR,222.610895288984,229.895859511696,191.215422696439,229.895859511696,24.2085303571043,6,208.405859511696,60,360,166.724687609357,0.543537905126006,0.323737524074772,0.132724570799223,0.605432636846192,0.287899774702029,0.106667588451778,1,0,0.0666558649294322,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,254.1043898688,254.1043898688,0,0,0,0.861828268268764,60,12276.6380468766,0,150.384239415467,22.2301504533327,0,0,0,224.9296,0,29.1747898688002
12,NORMAL,221.578,221.578,118.278421951775,60,22.1695780482251,108.816148195633,1056.89624801832,0,0,0,1056.89624801832,20.7478050269866,0,0,54947.7158639212,8130.69686806412,-76790.5965896566,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.590070352170014,0.299329501915709,0.110600145914278,1,KALMAN_PRIOR_POSTERIOR,205.842616694567,236.288343770228,189.746567674011,236.288343770228,-14.710343770228,6,214.798343770228,60,360,171.838675016182,0.569409628697365,0.308195507609279,0.122394863693356,0.617457115329889,0.279331762744794,0.103211121925317,1,0,0.0517434471427186,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,221.578,221.578,0,0,0,0.861828268268764,60,13333.5342948949,0,118.278421951775,22.1695780482251,0,0,0,221.578,0,0
13,NORMAL,196.9996,196.9996,94.021046818763,60,21.8485531812369,86.499363073262,1056.89624801832,0,0,0,1056.89624801832,20.4473351823884,0,0,46763.4382975685,7639.12886806412,-69097.887023304,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.534606588169661,0.341161860833254,0.124231550997085,1,KALMAN_PRIOR_POSTERIOR,207.473144917513,220.529231831671,189.910812476587,220.529231831671,-23.5296318316713,6,199.399231831671,60,337.750410280739,159.519385465337,0.576449739227494,0.30564343351016,0.117906827262345,0.589524230212021,0.300903867326083,0.109571902461896,1,0,0.0140802210602594,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,196.9996,196.9996,0,0,0,0.861828268268764,60,14390.4305429132,0,94.021046818763,21.8485531812369,0,0,0,196.9996,0,0
14,NORMAL,159.0148,159.0148,57.7405875790455,58.4277609133569,21.7164515075976,53.1213405727219,1029.20135482397,0,0,0,1029.20135482397,20.3236729604568,0,0,34685.5190864083,6782.5007418839,-57091.1687673322,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.418759628175444,0.4237433053778,0.157497066446755,1,KALMAN_PRIOR_POSTERIOR,218.557445621304,204.547317866527,192.154084905601,204.547317866527,-45.5325178665273,6,183.417317866527,60,228.737966145587,137.8848,0.568759628175444,0.313161237372721,0.118079134451834,0.554477993364495,0.327122873117477,0.118399133518028,1,0,0.0153802221041001,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,159.0148,159.0148,0,0,0,0.861828268268764,58.4277609133569,15419.6318977372,0,57.7405875790455,21.7164515075976,0,0,0,159.0148,0,0
15,NORMAL,135.436,135.436,50.2275667035978,60,23.0033494462178,46.20936136731,1056.89624801832,0,0,0,1056.89624801832,21.5280014710202,0,0,32799.3708277417,6975.60435255858,-48884.7694332079,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.376996332045918,0.450345923708362,0.17265774424572,1,KALMAN_PRIOR_POSTERIOR,227.429826132867,177.266853795136,194.331678327649,177.266853795136,-41.8308537951362,6,150.760562135138,60,120,114.306,0.526996332045919,0.342848527415801,0.130155140538281,0.449435924948228,0.397982066067234,0.152582008984538,1,0,0.0835265922590517,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,135.436,135.436,0,0,18.9249161498156,0.737322240967345,60,16476.5281457555,0,50.2275667035978,23.0033494462178,0,0,0,135.436,0,0
16,NORMAL,124.074470669534,124.074470669534,32.3829002928937,60,22.1909395253928,29.7922682694622,1056.89624801832,0,0,0,1056.89624801832,20.7676630881262,0,0,26509.0481210695,6540.30735591738,-45563.0435225124,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.282637819804702,0.523679751810358,0.193682428384939,1,KALMAN_PRIOR_POSTERIOR,231.466714202386,158.155776353236,194.212998713261,158.155776353236,-34.0813056837021,6,110.680048516157,60,60.0000000000002,88.5440388129256,0.432637819804702,0.412587636014469,0.154774544180828,0.257400582785301,0.542103123411996,0.200496293802703,1,0,0.188717024482432,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,124.074470669534,124.074470669534,0,0,11.9893691487529,0.658444812357129,60,17533.4243937738,0,32.3829002928937,22.1909395253928,0,0,0,121.912,0,2.16247066953362
17,NORMAL,115.865415331254,115.865415331254,80.8646117974494,19.8383740814743,17.7560409306137,74.3954428536535,349.451718891567,0,0,0,349.451718891567,16.6171821136005,0,0,59833.7656260654,4262.89766709407,-56684.4627246684,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.682637819804703,0.167470344943582,0.149891835251715,1,KALMAN_PRIOR_POSTERIOR,242.338250113863,149.685152478177,193.681860538705,149.685152478177,-33.8197371469228,6,128.195152478177,0,0,94.3754153312538,0.532637819804702,0.317470344943582,0.149891835251716,1,0,0,1,0,0.2,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,115.865415331254,115.865415331254,0,0,24.0836114782836,0.5,19.8383740814743,17882.8761126654,0,80.8646117974494,17.7560409306137,0,0,0,112.504,0,3.36141533125378
18,NORMAL,111.446227758567,111.446227758567,70.4031459708198,9.43820406588004,10.1148777218667,64.7708942931542,166.253374420998,0,0,0,166.253374420998,9.46610203077299,0,0,50291.0054771421,2810.81136564482,-52195.1398100768,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.782637819804703,0.104919962753565,0.112442217441732,1,KALMAN_PRIOR_POSTERIOR,263.872543710619,146.66989389403,193.625469067365,146.66989389403,-35.2236661354635,6,125.17989389403,12,168,89.9562277585666,0.632637819804702,0.254919962753565,0.112442217441732,0.904137959965372,0.095862040034628,0,1,0,0.2,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,111.446227758567,111.446227758567,0,0,0,0.5,9.43820406588004,18049.1294870864,0,70.4031459708198,10.1148777218667,0,0,0,106.624,0,4.82222775856656
19,NORMAL,110.167470774166,110.167470774166,78.2700894699055,4,6.40738130426096,72.0084823123131,70.459749867888,0,0,0,70.4597498678886,5.99639752405254,0,0,53043.4577956604,2449.95854002094,-52591.7377618928,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.882637819804702,0.0451072855944069,0.0722548946008906,1,KALMAN_PRIOR_POSTERIOR,293.987799065906,149.41804709601,193.289303669537,149.41804709601,-39.250576321844,6,187.77804709601,4,72,88.6774707741665,0.732637819804702,0.183714162628318,0.0836480175669797,0.978698255403866,0.0213017445961338,0,1,0,0.2,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,110.167470774166,110.167470774166,0,0,0,0.5,4,18119.5892369543,0,78.2700894699055,6.40738130426096,0,0,0,103.684,0,6.48347077416645
